title,detail_description,rating,reviews,URL
Marks & Spencer Men's Slim Casual Pants,"Marks & Spencer Men's Slim Casual Pants,Care Instructions: Machine Wash, Fit Type: Slim, Trousers, 65% POLYESTER 35% VISCOSE",5.0,1 rating,https://amazon.in/Marks-Spencer-Casual-T70_3242K_Royal-Blue_32/dp/B09BQNJJLC/ref=sr_1_96?crid=1HKR4GMZ4XLL9&keywords=clothes+for+men&qid=1684481389&refinements=p_n_feature_nineteen_browse-bin%3A27064186031&rnid=11301356031&s=apparel&sprefix=%2Capparel%2C170&sr=1-96
The Souled Store Solids: Teak Mens and Boys Regular fit Cotton Brown Color Men Cargo Pants,"The Souled Store Solids: Teak Mens and Boys Regular fit Cotton Brown Color Men Cargo Pants,Care Instructions: Machine Wash, Fit Type: Regular, Homegrown Indian Brand - One-stop-shop for Official Merch of all your favorite superheroes, films, TV shows and cartoons., Material: 100% Cotton, Fabric: Cotton, Fit: Regular, Pattern: Solid ,Brown Color, Closure: Button, Size Guide: S(30-31""), M(32-33""), L(34-35""), XL(36-37""), XXL(38-39""), Switch up your regular boring clothes and checkout these Cargo Pants that will make you feelin' good!, With the best fit and the softest finish, these Cargo Pants are your perfect partner!",,,https://amazon.in/Souled-Store-Solids-Regular-Cotton/dp/B0BYVT8QNL/ref=sr_1_97?crid=1HKR4GMZ4XLL9&keywords=clothes+for+men&qid=1684481389&refinements=p_n_feature_nineteen_browse-bin%3A27064186031&rnid=11301356031&s=apparel&sprefix=%2Capparel%2C170&sr=1-97
blackberrys Men Chinos,"blackberrys Men Chinos,Care Instructions: Machine Wash, Fit Type: Slim Fit, CLEAN FRONT",3.0,7 ratings,https://amazon.in/blackberrys-Mens-Chinos-UT-LAPER/dp/B07TYSYNPF/ref=sr_1_98?crid=1HKR4GMZ4XLL9&keywords=clothes+for+men&qid=1684481389&refinements=p_n_feature_nineteen_browse-bin%3A27064186031&rnid=11301356031&s=apparel&sprefix=%2Capparel%2C170&sr=1-98
U.S. POLO ASSN. Men's Skinny Casual Pants,"U.S. POLO ASSN. Men's Skinny Casual Pants,Care Instructions: Machine Wash, Fit Type: Skinny, Cotton",3.7,15 ratings,https://amazon.in/Association-Cargo-Skinny-Casual-UDJENO0336_Black_32/dp/B09F5VGY45/ref=sr_1_99?crid=1HKR4GMZ4XLL9&keywords=clothes+for+men&qid=1684481389&refinements=p_n_feature_nineteen_browse-bin%3A27064186031&rnid=11301356031&s=apparel&sprefix=%2Capparel%2C170&sr=1-99
Arrow Men's Regular Fit Pants,"Arrow Men's Regular Fit Pants,Care Instructions: Machine Wash, Fit Type: Straight, Formal Trousers, Tailored Fit",4.0,2 ratings,https://amazon.in/Arrow-Mens-Straight-Pants-ARADOTR2365_Navy_32/dp/B0B3N3XR73/ref=sr_1_100?crid=1HKR4GMZ4XLL9&keywords=clothes+for+men&qid=1684481389&refinements=p_n_feature_nineteen_browse-bin%3A27064186031&rnid=11301356031&s=apparel&sprefix=%2Capparel%2C170&sr=1-100
blackberrys Men's Casual Arise Regular Fit Non-Stretch Khakis-EK-SO-Cygnus PL,"blackberrys Men's Casual Arise Regular Fit Non-Stretch Khakis-EK-SO-Cygnus PL,Care Instructions: Machine Wash, Fit Type: Regular Fit, Fabric: Polyester, Pattern: Solid, Wash Care: Machine Wash",1.0,1 rating,https://amazon.in/Casual-Arise-Regular-Non-Stretch-Khakis/dp/B0BJ1RBKCJ/ref=sr_1_101?crid=1HKR4GMZ4XLL9&keywords=clothes+for+men&qid=1684481389&refinements=p_n_feature_nineteen_browse-bin%3A27064186031&rnid=11301356031&s=apparel&sprefix=%2Capparel%2C170&sr=1-101
Van Heusen Men's Regular Fit Trouser,"Van Heusen Men's Regular Fit Trouser,Care Instructions: Machine Wash, Fit Type: Slim, Formal, Solid, Blue, Machine Wash as Per Tag",3.7,14 ratings,https://amazon.in/Van-Heusen-Trousers-VHTFBSLF627911_Medium-Blue20_30/dp/B07NR2Q4HC/ref=sr_1_102?crid=1HKR4GMZ4XLL9&keywords=clothes+for+men&qid=1684481389&refinements=p_n_feature_nineteen_browse-bin%3A27064186031&rnid=11301356031&s=apparel&sprefix=%2Capparel%2C170&sr=1-102
Raymond Men Men's PLEATLESS Slim FIT Dark Blue Formal Trouser,"Raymond Men Men's PLEATLESS Slim FIT Dark Blue Formal Trouser,Care Instructions: Machine Wash, Fit Type: Slim, RAYMOND MEN's PLEATLESS SLIM FIT DARK BLUE FORMAL TROUSER",2.1,4 ratings,https://amazon.in/Raymond-Mens-PLEATLESS-Formal-Trouser/dp/B09RFD32ZZ/ref=sr_1_103?crid=1HKR4GMZ4XLL9&keywords=clothes+for+men&qid=1684481389&refinements=p_n_feature_nineteen_browse-bin%3A27064186031&rnid=11301356031&s=apparel&sprefix=%2Capparel%2C170&sr=1-103
blackberrys Men Casual Trouser,"blackberrys Men Casual Trouser,Care Instructions: Machine Wash, Fit Type: Slim, Blackberrys casual Trousers",,,https://amazon.in/blackberrys-Mens-Casual-Trouser-EK-Boone/dp/B09X1XRT5Y/ref=sr_1_104?crid=1HKR4GMZ4XLL9&keywords=clothes+for+men&qid=1684481389&refinements=p_n_feature_nineteen_browse-bin%3A27064186031&rnid=11301356031&s=apparel&sprefix=%2Capparel%2C170&sr=1-104
Pepe Jeans Men's Relaxed Casual Trousers,"Pepe Jeans Men's Relaxed Casual Trousers,Care Instructions: Machine Wash, Fit Type: Relaxed, Fabric composition% Cotton 3% spandex, Pattern-solid, Fit-regular fit, Color-olive",4.0,19 ratings,https://amazon.in/sspa/click?ie=UTF8&spc=MTo0NDc2ODkwMDUzNjg0NDA5OjE2ODQ0ODEzODk6c3BfYnRmOjIwMTIyNDY2MDUxNTk4OjowOjo&url=%2FPepe-Jeans-Relaxed-Trousers-PM211379_Olive_30W%2Fdp%2FB0831WJ46J%2Fref%3Dsr_1_105_sspa%3Fcrid%3D1HKR4GMZ4XLL9%26keywords%3Dclothes%2Bfor%2Bmen%26qid%3D1684481389%26refinements%3Dp_n_feature_nineteen_browse-bin%253A27064186031%26rnid%3D11301356031%26s%3Dapparel%26sprefix%3D%252Capparel%252C170%26sr%3D1-105-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
Van Heusen Men's Regular Pants,"Van Heusen Men's Regular Pants,Fit Type: Slim Fit, Slim Fit, 79% Polyester, 19% Viscose and 2% Spandex, Solid, Formal, Slim Fit, 79% Polyester, 19% Viscose and 2% Spandex",4.5,12 ratings,https://amazon.in/Van-Heusen-Regular-Pants-VHTFFSLFH96394_Black_32/dp/B09XWDXHYG/ref=sr_1_97?crid=1HKR4GMZ4XLL9&keywords=clothes+for+men&qid=1684481587&refinements=p_n_feature_nineteen_browse-bin%3A27064186031&rnid=11301356031&s=apparel&sprefix=%2Capparel%2C170&sr=1-97
Tommy Hilfiger Men's Regular Pants,"Tommy Hilfiger Men's Regular Pants,Care Instructions: Machine Wash, Fit Type: Regular, Wool",4.8,5 ratings,https://amazon.in/Tommy-Hilfiger-Regular-P0AFN112_Black-Charcoal_38/dp/B098TBDDS8/ref=sr_1_98?crid=1HKR4GMZ4XLL9&keywords=clothes+for+men&qid=1684481587&refinements=p_n_feature_nineteen_browse-bin%3A27064186031&rnid=11301356031&s=apparel&sprefix=%2Capparel%2C170&sr=1-98
Van Heusen Men's Regular Pants,"Van Heusen Men's Regular Pants,Fit Type: Slim Fit, Slim Fit, 72% Polyester, 26% Viscose and 2% Spandex, Solid, Formal, Slim Fit, 72% Polyester, 26% Viscose and 2% Spandex",3.7,9 ratings,https://amazon.in/Van-Heusen-Regular-Pants-VHTFFSLB507775_Chocolate_34/dp/B09XWJDJ9F/ref=sr_1_99?crid=1HKR4GMZ4XLL9&keywords=clothes+for+men&qid=1684481587&refinements=p_n_feature_nineteen_browse-bin%3A27064186031&rnid=11301356031&s=apparel&sprefix=%2Capparel%2C170&sr=1-99
Max Men Trouser,"Max Men Trouser,Care Instructions: Machine Wash, Fit Type: Carrot Fit, Fabric:COTTON LYCRA, Colour:NAVY",,,https://amazon.in/Max-Mens-Regular-Pants-SCCSCPA2206YP_Navy_32/dp/B0B1F59V71/ref=sr_1_100?crid=1HKR4GMZ4XLL9&keywords=clothes+for+men&qid=1684481587&refinements=p_n_feature_nineteen_browse-bin%3A27064186031&rnid=11301356031&s=apparel&sprefix=%2Capparel%2C170&sr=1-100
Van Heusen Men's Slim Fit Pants (VHTFFSLBL45550_Blue_30),"Van Heusen Men's Slim Fit Pants (VHTFFSLBL45550_Blue_30),Care Instructions: Machine Wash, Fit Type: Slim Fit, Slim Fit, 100% Cotton, Solid, Formal",,,https://amazon.in/Van-Heusen-Mens-Pants-VHTFFSLBL45550_Blue_30/dp/B09QSFH758/ref=sr_1_101?crid=1HKR4GMZ4XLL9&keywords=clothes+for+men&qid=1684481587&refinements=p_n_feature_nineteen_browse-bin%3A27064186031&rnid=11301356031&s=apparel&sprefix=%2Capparel%2C170&sr=1-101
blackberrys Men Khakis,"blackberrys Men Khakis,Care Instructions: Machine Wash, Fit Type: Skinny, Fabric: Cotton Blend, Pattern: Printed",,,https://amazon.in/Mens-Casual-Skinny-Stretchable-Khakis/dp/B0B4P8JBQF/ref=sr_1_102?crid=1HKR4GMZ4XLL9&keywords=clothes+for+men&qid=1684481587&refinements=p_n_feature_nineteen_browse-bin%3A27064186031&rnid=11301356031&s=apparel&sprefix=%2Capparel%2C170&sr=1-102
Reebok Men's Regular Pants,"Reebok Men's Regular Pants,Care Instructions: Machine Wash, Fit Type: Regular, Color: Vector Navy, Package Contents: 1 Pants, Material: Doubleknit-100% Rec.pes Hydrophilic Finish",3.9,11 ratings,https://amazon.in/Reebok-Mens-Pants-Gx5285_3-Vector/dp/B097C98PV5/ref=sr_1_103?crid=1HKR4GMZ4XLL9&keywords=clothes+for+men&qid=1684481587&refinements=p_n_feature_nineteen_browse-bin%3A27064186031&rnid=11301356031&s=apparel&sprefix=%2Capparel%2C170&sr=1-103
Raymond Medium Blue Trouser,"Raymond Medium Blue Trouser,Care Instructions: Machine Wash, Fit Type: Slim Fit, Fabric: Polyester Blend, Pattern: Solid, Wash Care: Machine Wash",3.8,364 ratings,https://amazon.in/Raymond-Formal-Trousers-RMTS02962-B4_Medium-Blue_82/dp/B07FF46PDN/ref=sr_1_104?crid=1HKR4GMZ4XLL9&keywords=clothes+for+men&qid=1684481587&refinements=p_n_feature_nineteen_browse-bin%3A27064186031&rnid=11301356031&s=apparel&sprefix=%2Capparel%2C170&sr=1-104
Van Heusen Men Pants,"Van Heusen Men Pants,Care Instructions: Machine Wash, Fit Type: Slim Fit, Slim Fit, 79% Polyester, 19% Viscose and 2% Spandex, Solid, Formal",5.0,1 rating,https://amazon.in/Van-Heusen-Mens-Pants-VHTFFSLP588509_Brown_38/dp/B0B24ZR9QW/ref=sr_1_105?crid=1HKR4GMZ4XLL9&keywords=clothes+for+men&qid=1684481587&refinements=p_n_feature_nineteen_browse-bin%3A27064186031&rnid=11301356031&s=apparel&sprefix=%2Capparel%2C170&sr=1-105
Blackberrys Slim Fit Urban Khakis,"Blackberrys Slim Fit Urban Khakis,Care Instructions: Machine Wash, Fit Type: Slim Fit, Polyester lining",3.4,2 ratings,https://amazon.in/blackberrys-Khakis-Trouser-UT-Brown_Medium/dp/B09375G77X/ref=sr_1_106?crid=1HKR4GMZ4XLL9&keywords=clothes+for+men&qid=1684481587&refinements=p_n_feature_nineteen_browse-bin%3A27064186031&rnid=11301356031&s=apparel&sprefix=%2Capparel%2C170&sr=1-106
Van Heusen Men Casual Pants,"Van Heusen Men Casual Pants,Care Instructions: Machine Wash, Fit Type: Slim, Slim Fit, 98% Cotton and 2% Spandex, Solid, Casual",,,https://amazon.in/Van-Heusen-Denim-Labs-VXTFCSLFH56610_Rust_34/dp/B09W2JQHGQ/ref=sr_1_107?crid=1HKR4GMZ4XLL9&keywords=clothes+for+men&qid=1684481587&refinements=p_n_feature_nineteen_browse-bin%3A27064186031&rnid=11301356031&s=apparel&sprefix=%2Capparel%2C170&sr=1-107
Marks & Spencer Men Trouser,"Marks & Spencer Men Trouser,Care Instructions: Machine Wash, Fit Type: Regular fit, Regular Fit Flat Front Trousers, 100% polyester (exclusive of trimmings)",5.0,1 rating,https://amazon.in/Marks-Spencer-Regular-Casual-T70_3412Y_Grey_36/dp/B09RSZFMB4/ref=sr_1_108?crid=1HKR4GMZ4XLL9&keywords=clothes+for+men&qid=1684481587&refinements=p_n_feature_nineteen_browse-bin%3A27064186031&rnid=11301356031&s=apparel&sprefix=%2Capparel%2C170&sr=1-108
Van Heusen Men Pants,"Van Heusen Men Pants,Care Instructions: Machine Wash, Fit Type: Slim Fit, Slim Fit, 79% Polyester, 19% Viscose and 2% Spandex, Solid, Formal",,,https://amazon.in/Van-Heusen-Mens-Pants-VHTFFSLPD92866_Navy_30/dp/B0B24Z8DXX/ref=sr_1_109?crid=1HKR4GMZ4XLL9&keywords=clothes+for+men&qid=1684481587&refinements=p_n_feature_nineteen_browse-bin%3A27064186031&rnid=11301356031&s=apparel&sprefix=%2Capparel%2C170&sr=1-109
blackberrys Men Chinos,"blackberrys Men Chinos,Care Instructions: Machine Wash, Fit Type: Slim Fit, CLEAN FRONT",3.0,7 ratings,https://amazon.in/blackberrys-Mens-Chinos-UT-LAPER/dp/B07TYSYNPF/ref=sr_1_110?crid=1HKR4GMZ4XLL9&keywords=clothes+for+men&qid=1684481587&refinements=p_n_feature_nineteen_browse-bin%3A27064186031&rnid=11301356031&s=apparel&sprefix=%2Capparel%2C170&sr=1-110
U.S. POLO ASSN. Men's Slim Casual Pants,"U.S. POLO ASSN. Men's Slim Casual Pants,Care Instructions: Machine Wash, Fit Type: Slim, Cotton",3.5,5 ratings,https://amazon.in/Polo-Association-Casual-Pants-UDJENO0594_Blue_34/dp/B09XXQ12Z8/ref=sr_1_111?crid=1HKR4GMZ4XLL9&keywords=clothes+for+men&qid=1684481587&refinements=p_n_feature_nineteen_browse-bin%3A27064186031&rnid=11301356031&s=apparel&sprefix=%2Capparel%2C170&sr=1-111
Van Heusen Men's Regular Fit Trouser,"Van Heusen Men's Regular Fit Trouser,Care Instructions: Machine Wash, Fit Type: Slim, Formal, Solid, Blue, Slim Fit, Machine Wash as Per Tag",3.7,14 ratings,https://amazon.in/Van-Heusen-Trousers-VHTFBSLF627911_Medium-Blue20_30/dp/B07NR2Q4HC/ref=sr_1_112?crid=1HKR4GMZ4XLL9&keywords=clothes+for+men&qid=1684481587&refinements=p_n_feature_nineteen_browse-bin%3A27064186031&rnid=11301356031&s=apparel&sprefix=%2Capparel%2C170&sr=1-112
Van Heusen Men's Slim Pants (VHTF517M03865_Multicolor_30),"Van Heusen Men's Slim Pants (VHTF517M03865_Multicolor_30),Care Instructions: Machine Wash, Fit Type: Slim, 90% Cotton and 10% spandex, Textured, Brown, Slim Fit, Machine Wash as Per Tag, 70% Polyester and 30% Viscose",4.5,2 ratings,https://amazon.in/Van-Heusen-Mens-Pants-VHTF517M03865_Multicolor_30/dp/B09FF4GMF7/ref=sr_1_113?crid=1HKR4GMZ4XLL9&keywords=clothes+for+men&qid=1684481587&refinements=p_n_feature_nineteen_browse-bin%3A27064186031&rnid=11301356031&s=apparel&sprefix=%2Capparel%2C170&sr=1-113
Marks & Spencer Men Trouser,"Marks & Spencer Men Trouser,Care Instructions: Machine Wash, Fit Type: Regular fit, 98% cotton, 2% elastane (exclusive of trimmings)",4.4,3 ratings,https://amazon.in/Marks-Spencer-Regular-T17_6612M_Dark-Charcoal_36/dp/B09RSQZRTF/ref=sr_1_114?crid=1HKR4GMZ4XLL9&keywords=clothes+for+men&qid=1684481587&refinements=p_n_feature_nineteen_browse-bin%3A27064186031&rnid=11301356031&s=apparel&sprefix=%2Capparel%2C170&sr=1-114
Marks & Spencer Men Trouser,"Marks & Spencer Men Trouser,Care Instructions: Machine Wash, Fit Type: Regular fit, 96% cotton, 4% elastane (exclusive of trimmings)",,,https://amazon.in/Marks-Spencer-Regular-Casual-T17_6074M_Black_32/dp/B09RSC8K8D/ref=sr_1_115?crid=1HKR4GMZ4XLL9&keywords=clothes+for+men&qid=1684481587&refinements=p_n_feature_nineteen_browse-bin%3A27064186031&rnid=11301356031&s=apparel&sprefix=%2Capparel%2C170&sr=1-115
Reebok Men Regular Fit Cotton Pants,"Reebok Men Regular Fit Cotton Pants,Care Instructions: Machine Wash, Fit Type: Regular Fit, Material: Cotton; Color: Conavy, Color: Conavy, Style Name: Casual; Package Contents: 1 Men's Pants, Care Instructions: Machine Wash",3.4,20 ratings,https://amazon.in/Reebok-Casual-Mens-Pants-GQ8816_Conavy_L/dp/B08X5RXVGJ/ref=sr_1_116?crid=1HKR4GMZ4XLL9&keywords=clothes+for+men&qid=1684481587&refinements=p_n_feature_nineteen_browse-bin%3A27064186031&rnid=11301356031&s=apparel&sprefix=%2Capparel%2C170&sr=1-116
Marks & Spencer Men's Regular Casual Pants (T17_6302M_Black_34),"Marks & Spencer Men's Regular Casual Pants (T17_6302M_Black_34),Care Instructions: Machine Wash, Fit Type: Regular, 97% cotton, 3% elastane (exclusive of trimmings)",2.9,2 ratings,https://amazon.in/Marks-Spencer-Regular-Casual-T17_6302M_Black_34/dp/B09RSZ6GR9/ref=sr_1_117?crid=1HKR4GMZ4XLL9&keywords=clothes+for+men&qid=1684481587&refinements=p_n_feature_nineteen_browse-bin%3A27064186031&rnid=11301356031&s=apparel&sprefix=%2Capparel%2C170&sr=1-117
Allen Solly Men Casual Pants,"Allen Solly Men Casual Pants,Care Instructions: Machine Wash, Fit Type: Regular Fit, Regular Fit, 98% Cotton and 2% Spandex, Solid, Casual",1.0,1 rating,https://amazon.in/Allen-Solly-Casual-Pants-ASTFQCFFC55882_Brown_Small/dp/B09SV9B4TL/ref=sr_1_118?crid=1HKR4GMZ4XLL9&keywords=clothes+for+men&qid=1684481587&refinements=p_n_feature_nineteen_browse-bin%3A27064186031&rnid=11301356031&s=apparel&sprefix=%2Capparel%2C170&sr=1-118
blackberrys Men's Slim Fit Formal Trousers (DLPM0473C1IS18FE_Brown_30),"blackberrys Men's Slim Fit Formal Trousers (DLPM0473C1IS18FE_Brown_30),Care Instructions: Machine Wash, Fit Type: Slim, Color Name: Brown, 72% Polyester, 26% viscose and 2% lycra, It is an open length trousers, Button fly with button closure, Slim fit",5.0,1 rating,https://amazon.in/blackberrys-Mens-Formal-Trousers-DLPM0473C1IS18FE_Brown_30/dp/B07NY2BY4B/ref=sr_1_119?crid=1HKR4GMZ4XLL9&keywords=clothes+for+men&qid=1684481587&refinements=p_n_feature_nineteen_browse-bin%3A27064186031&rnid=11301356031&s=apparel&sprefix=%2Capparel%2C170&sr=1-119
blackberrys Men's Casual B-95 Slim Fit Non-Stretch Khakis-EK-CH-Davis,"blackberrys Men's Casual B-95 Slim Fit Non-Stretch Khakis-EK-CH-Davis,Care Instructions: Machine Wash, Fit Type: Slim, Material: Cotton, Pattern: Checks, Fit Type: Slim, Length: Regular, Occasion: Casual Wear",,,https://amazon.in/blackberrys-Checks-Cotton-Trousers-Brown/dp/B0B5RP99VV/ref=sr_1_120?crid=1HKR4GMZ4XLL9&keywords=clothes+for+men&qid=1684481587&refinements=p_n_feature_nineteen_browse-bin%3A27064186031&rnid=11301356031&s=apparel&sprefix=%2Capparel%2C170&sr=1-120
Max Men's Solid Skinny Fit Chinos,"Max Men's Solid Skinny Fit Chinos,Care Instructions: Machine Wash, Fit Type: Skinny, Max Trousers, Fabric :97% COTTON 3% ELASTANE, Colour :KHAKI",,,https://amazon.in/Max-Solid-Skinny-Chinos-NOOSNSATKH4KHAKI_32/dp/B09S9SWLSR/ref=sr_1_121?crid=1HKR4GMZ4XLL9&keywords=clothes+for+men&qid=1684481587&refinements=p_n_feature_nineteen_browse-bin%3A27064186031&rnid=11301356031&s=apparel&sprefix=%2Capparel%2C170&sr=1-121
Arrow Men Pants,"Arrow Men Pants,Care Instructions: Machine Wash, Fit Type: Straight, Polyester Blend, Twill Weave Fabric, Tailored Fit",,,https://amazon.in/Arrow-Straight-Pants-ARADOTR2622_Dark-Brown_32/dp/B0B9B4X1K5/ref=sr_1_122?crid=1HKR4GMZ4XLL9&keywords=clothes+for+men&qid=1684481587&refinements=p_n_feature_nineteen_browse-bin%3A27064186031&rnid=11301356031&s=apparel&sprefix=%2Capparel%2C170&sr=1-122
U.S. POLO ASSN. Men's Slim Casual Pants,"U.S. POLO ASSN. Men's Slim Casual Pants,Care Instructions: Machine Wash, Fit Type: Slim, Cotton",4.2,9 ratings,https://amazon.in/Polo-Association-Casual-Pants-UDJENO0549_Blue_34/dp/B09XXND5LL/ref=sr_1_123?crid=1HKR4GMZ4XLL9&keywords=clothes+for+men&qid=1684481587&refinements=p_n_feature_nineteen_browse-bin%3A27064186031&rnid=11301356031&s=apparel&sprefix=%2Capparel%2C170&sr=1-123
Marks & Spencer Men Trouser,"Marks & Spencer Men Trouser,Care Instructions: Machine Wash, Fit Type: Slim Fit, 100% polyester (exclusive of trimmings)",1.0,1 rating,https://amazon.in/Marks-Spencer-Regular-Casual-T70_3410F_Black_30/dp/B09RSL5NR4/ref=sr_1_124?crid=1HKR4GMZ4XLL9&keywords=clothes+for+men&qid=1684481587&refinements=p_n_feature_nineteen_browse-bin%3A27064186031&rnid=11301356031&s=apparel&sprefix=%2Capparel%2C170&sr=1-124
Reebok Men Men's Pants,"Reebok Men Men's Pants,Care Instructions: Machine Wash, Fit Type: Straight, Material: Polyester; Color: Black, Color: Black, Style Name: Casual; Package Contents: 1 Men's Pants, Care Instructions: Machine Wash",1.9,3 ratings,https://amazon.in/Reebok-Casual-Mens-Pants-GS2435_Black_XL/dp/B08X5RSCVF/ref=sr_1_125?crid=1HKR4GMZ4XLL9&keywords=clothes+for+men&qid=1684481587&refinements=p_n_feature_nineteen_browse-bin%3A27064186031&rnid=11301356031&s=apparel&sprefix=%2Capparel%2C170&sr=1-125
Indian Terrain Men's Tapered Fit Casual Trousers,"Indian Terrain Men's Tapered Fit Casual Trousers,Care Instructions: Machine Wash, Fit Type: Skinny, Color Name: Dark Khaki, 97% Cotton and 3% spandex, Zip fly with button closure, Tapered fit, Machine wash",2.6,2 ratings,https://amazon.in/Indian-Terrain-Trousers-ITMTR00325_Dark-Khaki_32W/dp/B07MJLV7QT/ref=sr_1_126?crid=1HKR4GMZ4XLL9&keywords=clothes+for+men&qid=1684481587&refinements=p_n_feature_nineteen_browse-bin%3A27064186031&rnid=11301356031&s=apparel&sprefix=%2Capparel%2C170&sr=1-126
V Dot Men's Skinny Casual Pants,"V Dot Men's Skinny Casual Pants,Care Instructions: Machine Wash, Fit Type: Skinny, Van Heusen Men's Trousers",3.8,10 ratings,https://amazon.in/Dot-Skinny-Casual-Pants-VDTFESKFQ83573_Olive_40/dp/B09W2KNHJR/ref=sr_1_127?crid=1HKR4GMZ4XLL9&keywords=clothes+for+men&qid=1684481587&refinements=p_n_feature_nineteen_browse-bin%3A27064186031&rnid=11301356031&s=apparel&sprefix=%2Capparel%2C170&sr=1-127
blackberrys Men Shirt,"blackberrys Men Shirt,Care Instructions: Machine Wash, Fit Type: Slim",3.1,2 ratings,https://amazon.in/blackberrys-Dress-Pants-LX-TAIT-CHARCOAL_Black_XXL/dp/B09F3Q6PVD/ref=sr_1_128?crid=1HKR4GMZ4XLL9&keywords=clothes+for+men&qid=1684481587&refinements=p_n_feature_nineteen_browse-bin%3A27064186031&rnid=11301356031&s=apparel&sprefix=%2Capparel%2C170&sr=1-128
Van Heusen V Dot Men's Slim Fit Pants (VDTFESLF068578_Light Grey_36),"Van Heusen V Dot Men's Slim Fit Pants (VDTFESLF068578_Light Grey_36),Care Instructions: Machine Wash, Fit Type: Slim Fit, Slim Fit, 64% Polyester, 34% Viscose and 2% Spandex, Check, Formal",,,https://amazon.in/Van-Heusen-Pants-VDTFESLF068578_Light-Grey_36/dp/B09QT2N4H2/ref=sr_1_129?crid=1HKR4GMZ4XLL9&keywords=clothes+for+men&qid=1684481587&refinements=p_n_feature_nineteen_browse-bin%3A27064186031&rnid=11301356031&s=apparel&sprefix=%2Capparel%2C170&sr=1-129
blackberrys Men Khakis,"blackberrys Men Khakis,Care Instructions: Machine Wash, Fit Type: Slim, Cotton",4.0,1 rating,https://amazon.in/blackberrys-Casual-Pants-EK-R-Boone-Beige/dp/B09QYV6LQ8/ref=sr_1_130?crid=1HKR4GMZ4XLL9&keywords=clothes+for+men&qid=1684481587&refinements=p_n_feature_nineteen_browse-bin%3A27064186031&rnid=11301356031&s=apparel&sprefix=%2Capparel%2C170&sr=1-130
Tommy Hilfiger Men's Regular Pants,"Tommy Hilfiger Men's Regular Pants,Care Instructions: Machine Wash, Fit Type: Regular, Wool",2.7,4 ratings,https://amazon.in/Tommy-Hilfiger-Regular-P0AFN113_Navy-Blue_30/dp/B098TG4V7K/ref=sr_1_131?crid=1HKR4GMZ4XLL9&keywords=clothes+for+men&qid=1684481587&refinements=p_n_feature_nineteen_browse-bin%3A27064186031&rnid=11301356031&s=apparel&sprefix=%2Capparel%2C170&sr=1-131
U.S. POLO ASSN. Men's Skinny Casual Pants,"U.S. POLO ASSN. Men's Skinny Casual Pants,Care Instructions: Machine Wash, Fit Type: Skinny, Cotton",3.4,28 ratings,https://amazon.in/Association-Cargo-Skinny-Casual-UDJENO0340_Blue_36/dp/B09F5P35FK/ref=sr_1_132?crid=1HKR4GMZ4XLL9&keywords=clothes+for+men&qid=1684481587&refinements=p_n_feature_nineteen_browse-bin%3A27064186031&rnid=11301356031&s=apparel&sprefix=%2Capparel%2C170&sr=1-132
